url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/ABSCBNNews/status/1831127864219259227,https://twitter.com/ABSCBNNews/status/1831127864219259227,1831127864219259227,"[As of 8:00 a.m., Wednesday, September 4, 2024] 

@dost_pagasa releases Heavy Rainfall Warning to the following areas due to the enhanced southwest monsoon (Habagat). 

🟠 ORANGE WARNING LEVEL: Bataan and Zambales.

ASSOCIATED HAZARD: FLOODING is still THREATENING.

🟡 YELLOW WARNING LEVEL: Tarlac, Pampanga, Bulacan, Metro Manila (Caloocan, Malabon, Navotas, Valenzuela, Quezon City, San Juan, Marikina, Manila) and Rizal (Rodriguez, San Mateo).

ASSOCIATED HAZARD: Possible FLOODING in flood-prone areas.

#WeatherPatrol",2,0,7,1,Wed Sep 04 00:31:18 +0000 2024,0,False,False
https://x.com/dost_pagasa/status/1831125273582166509,https://twitter.com/dost_pagasa/status/1831125273582166509,1831125273582166509,"Heavy Rainfall Warning No. 21 #NCR_PRSD
Weather System: Enhanced Southwest Monsoon (Habagat)
Issued at: 8:00 AM, 04 September 2024(Wednesday)

ORANGE WARNING LEVEL: Bataan and Zambales.
ASSOCIATED HAZARD: FLOODING is still THREATENING.

YELLOW WARNING LEVEL: Tarlac, Pampanga, Bulacan, Metro Manila(Caloocan, Malabon, Navotas, Valenzuela, Quezon City, San Juan, Marikina, Manila) and Rizal(Rodriguez, San Mateo).
ASSOCIATED HAZARD: Possible FLOODING in flood-prone areas.
Meanwhile, light to moderate with occasional heavy rains affecting Nueva Ecija, Cavite, Batangas, Laguna, Quezon,  the rest of Metro Manila, and rest of Rizal which may persist within 3 hours.
The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 11:00 AM today.

For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",34,0,117,5,Wed Sep 04 00:21:00 +0000 2024,0,False,False
https://x.com/TheGUIDON/status/1831011255378944200,https://twitter.com/TheGUIDON/status/1831011255378944200,1831011255378944200,"FLOOD ADVISORY: The Marikina River water level has reached 15 meters as of 12:47 AM, raising its status to first alarm.  

Under the first alarm, residents are advised to be on alert for updates and prepare for evacuation procedures as rainfall continues.

#Voyager https://t.co/fP4sMjZvWj",0,0,2,0,Tue Sep 03 16:47:56 +0000 2024,0,False,False
https://x.com/TheGUIDON/status/1831007508988862944,https://twitter.com/TheGUIDON/status/1831007508988862944,1831007508988862944,"FLOOD UPDATE: As of 12:15 AM, several parts of Metro Manila, which include Manila, Valenzuela, Malabon, Caloocan, Navotas, Quezon City, Marikina, and San Juan, are placed under the Orange Rainfall Warning level.

Intense rains of up to 15 to 30mm is expected to continue within the next few hours. Flooding is also possible in low-lying areas and in areas along riverbanks.

#Voyager",4,0,14,0,Tue Sep 03 16:33:03 +0000 2024,0,False,False
https://x.com/ANCALERTS/status/1830610421885309196,https://twitter.com/ANCALERTS/status/1830610421885309196,1830610421885309196,"The huge volume of rainfall brought by tropical storm Enteng inundates San Mateo, Rizal, and Marikina City, even areas that are not usually flood-prone. https://t.co/ibvqsutgV9",0,0,1,1,Mon Sep 02 14:15:10 +0000 2024,1,False,False
https://x.com/naprofileinthey/status/1830546129727209897,https://twitter.com/naprofileinthey/status/1830546129727209897,1830546129727209897,"**Floods** are natural events where water overflows or inundates land that's normally dry. Here's a comprehensive overview based on the latest information:

- **Recent Events**: As of September 2024, various regions have experienced significant flooding:
  - **Philippines**: Tropical Storm Yagi (locally known as Enteng) caused severe flooding in northern areas, including Manila, leading to school and work suspensions and evacuation alerts along the Marikina River due to rising water levels.
  - **India**: States like Telangana and Andhra Pradesh faced heavy rainfall and flooding, with relief efforts underway including boat services for food and medical aid.

- **General Information**:
  - **Causes**: Floods occur due to heavy rainfall, storm surges from coastal storms, melting snow, or when rivers, lakes, or coastal waters overflow their banks. Human activities like deforestation or urban development can exacerbate flood risks by altering natural water flow patterns.
  - **Impact**: Floods can lead to significant property damage, loss of life, and disruption of services. They also contribute to the spread of waterborne diseases and can cause long-term economic impacts due to the destruction of infrastructure and agricultural lands.

- **Prevention and Mitigation**:
  - **Engineering Solutions**: Countries like the Netherlands have extensive systems of dikes, dams, and controlled inundation areas to manage flood waters. In the U.S., efforts include levee systems and floodplain management.
  - **Community Preparedness**: This includes having flood insurance, elevating electrical systems, and preparing emergency kits. Evacuation plans and knowing local flood risks are crucial.
  - **Government and Policy**: Flood maps provided by agencies like FEMA help in understanding flood risk. Policies might include building regulations in flood-prone areas, flood insurance mandates, and infrastructure projects aimed at flood control.

- **Climate Change Connection**: Increasing global temperatures are expected to intensify the hydrologic cycle, potentially leading to more extreme weather events, including heavier rainfall and thus more frequent and severe floods. Rising sea levels also contribute to increased coastal flooding risks.

- **Public Sentiment and Media**: From X posts, there's a mix of concern over immediate safety, updates on flood levels, and calls for aid or preparedness. The sentiment reflects both the immediate impact of flooding and the ongoing need for better flood management strategies.

This overview combines real-time events with general knowledge on floods, highlighting both the immediate human impact and the broader environmental and policy considerations. Always stay updated with local authorities for the most current information and safety guidelines during flood events.",0,84,52,0,Mon Sep 02 09:59:41 +0000 2024,0,False,False
https://x.com/Sausage__Fries/status/1830429683269406821,https://twitter.com/Sausage__Fries/status/1830429683269406821,1830429683269406821,"Dear God, please keep the Filipinos safe from the flood caused by the storm which You Yourself created. Amen. 🙏

#EntengPh
Marikina River",1,0,1,0,Mon Sep 02 02:16:58 +0000 2024,1,False,False
https://x.com/aybaaanx/status/1830397461300654230,https://twitter.com/aybaaanx/status/1830397461300654230,1830397461300654230,"𝐅𝐋𝐎𝐎𝐃 𝐖𝐀𝐓𝐂𝐇: Marikina river on first alarm as water level reaches 15M high.

#EntengPH 
#FloodPH",1,0,2,0,Mon Sep 02 00:08:56 +0000 2024,0,False,False
https://x.com/aybaaanx/status/1830391258713600479,https://twitter.com/aybaaanx/status/1830391258713600479,1830391258713600479,FLOOD WATCH: Marikina river on the brink of first alarm. #EntengPH,0,0,0,0,Sun Sep 01 23:44:17 +0000 2024,0,False,False
https://x.com/FilipinoScribe/status/1830262736275878097,https://twitter.com/FilipinoScribe/status/1830262736275878097,1830262736275878097,"#WalangPasok:

@dost_pagasa has now raised the yellow rainfall warning over Metro Manila, which means that flooding is possible in flood-prone areas.

In a related development, classes in all levels for September 2 (Monday) has already been suspended in Marikina and Muntinlupa.",1,0,8,0,Sun Sep 01 15:13:35 +0000 2024,0,False,True
https://x.com/jhennisaur/status/1830487994668900525,https://twitter.com/jhennisaur/status/1830487994668900525,1830487994668900525,@MMDA pls reply po if ano flood situation sa C5 Pasig/Tiende?,0,0,0,0,Mon Sep 02 06:08:41 +0000 2024,0,False,False
https://x.com/drricacruz/status/1831549114607456665,https://twitter.com/drricacruz/status/1831549114607456665,1831549114607456665,@MrAnthonyVegaG1 @VicoSotto @PasigInfo I'd get it if hindi bumabaha ang Pasig and the rain's just intermittent. Pero baha na po sa pagsusunduan ko. Traffic na rin po sa c5. Tuloy tuloy din po ang malakas na ulan. I also didn't make my 5yo go to school na but that's going to be an absence against her. Just because.,0,0,0,0,Thu Sep 05 04:25:12 +0000 2024,0,False,False
https://x.com/cathdaawg/status/1830354080147128490,https://twitter.com/cathdaawg/status/1830354080147128490,1830354080147128490,@MMDA How bout around Pasig area? May baha na po ba?,0,1,0,0,Sun Sep 01 21:16:33 +0000 2024,0,False,False
