"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","10152490383183075","photo","https://www.facebook.com/photo/?fbid=10152490383183075&set=a.627874062706116",,,,,,,,,,,,,,,,,"100064505841988","Sanggunian ng mga Mag-aaral ng mga Paaralang Loyola ng Ateneo de Manila","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/550227610_1204667711693412_8688323089565189072_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EP2K2rVOu0cQ7kNvwGyr-b8&_nc_oc=Adr0kCR4yl3kmvgAjHh4csEdNWTsJjq-Xx2PJ6FD2HST9oud2uJIE72ztVKtxU5syt8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=dT0KSyK07EzB6EvTI9vKwg&_nc_ss=7c2a8&oh=00_AQCEdT_ILj85ow3qnYEh-ijYtrXbO0Sn8asHbF3c_fwlTw&oe=6A603AA0","https://www.facebook.com/admusanggu","1","10152490383183075","We need your help in monitoring flooding in the different areas affected. Please go to bit.ly/Sept19FloodUpdates and fill up the form so we may be able to assess and approach the situation properly. 

Also, as inclement weather conditions persist, please don't hesitate to approach any Sanggu officers you know and raise your concerns to them. You can also choose to contact the ADSA helpline if you need assistance (0920-914-2372).

We hope everyone is safe!","15","15","74","1411120742000","https://www.facebook.com/photo.php?fbid=10152490383183075&set=a.627874062706116&type=3"
"No photo description available.","344261862395281","photo","https://www.facebook.com/photo/?fbid=344261862395281&set=a.667193701866059",,,,,,,,,,,,,,,,,"100057263058125","La Tenorio Basketball Academy","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/326577634_573032988029931_43130949476736199_n.png?stp=c328.0.1392.1392a_cp0_dst-png&cstp=mx1392x1392&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Tl64ZySAsoYQ7kNvwEnE7OB&_nc_oc=AdprIX49P0jLFpttgSD7ZwJXqu4Xd_QqHVHfwbVFXX-UJ5SV3piaCnL-gfg-nszmOaA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=dT0KSyK07EzB6EvTI9vKwg&_nc_ss=7c2a8&oh=00_AQCjJGAqzKVqwUxQA8cVJVZGnzczx_Ef2vWYyROlwn1csg&oe=6A6010D3","https://www.facebook.com/latenoriobasketballacademy","1","344261862395281","Due to the flooding around the metro caused by typhoon super Mario, we are canceling the session today sept 20 for the safety of everyone. We will resume tmrw sept 21. Same time. Same place. #safetyfirst #laknows","23","23","4","1411178396000","https://www.facebook.com/photo.php?fbid=344261862395281&set=a.667193701866059&type=3"
,,,,,,,,,,,,,,,,,,,,"100053370129750","SKY","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/149690295_238902174565452_2246356048043130525_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1035x1035&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=QEYPemL9nOwQ7kNvwEDvmHf&_nc_oc=Ado9dt0m7HBtvxPgRisaC-qxWmQsHpD-IsgeMYjxv6aTU68F2aOfkUDKuITjFXCu0AY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=dT0KSyK07EzB6EvTI9vKwg&_nc_ss=7c2a8&oh=00_AQCoIKl6gxf85SuhMjFnEiETy5O3vA3uw0uUOVSYLmprQg&oe=6A81AA9F","https://www.facebook.com/myskyupdates","17","769772689730559","To all our valued subscribers, due to the heavy rains and floods brought by Typhoon Mario, we are anticipating possible disruption of SKYcable and SKYbroadband services in affected areas. Rest assured that we are monitoring the situation and we will restore such as soon as we can. All previously-scheduled service installations or repairs today are cancelled and shall resume once the situation normalizes. 

Aside from calling our hotline 381-0000 in Metro Manila or your local SKY offices, you may also touch base with us via the following:

EMAIL: skyserves@mysky.com.ph
SMS: Type SKY then your Message and send to 2331 for Globe/TM/Sun Cellular or 231 for Smart/Talk n Text. 
P2.50 will be charged for Globe/TM/Smart/Talk N Text subscribers and P2.00 for Sun Cellular subscribers per 160-character message
TWITTER: @skyserves
FACEBOOK: www.facebook.com/myskycable and www.facebook.com/skybroadbandph

Thank you for your understanding and please stay safe.","3","3","15","1411088170000","https://www.facebook.com/myskyupdates/posts/pfbid02b5rFzfWQ8bg9pwqkxmAXDXppqfSv88W6zLAat8NPhvWEdp78drFE4vgGY9veM2yJl"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQAc4rQ7o6hpY0bJPR2oelZqZk_T__BfiPeByckNIyP8CA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760227834594","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM: Brgy. New Zaniga -V.Francisco Code B.Lerma corner Private Road Code A http://t.co/sehk77VMMF",,"0","0","1411112495000","https://www.facebook.com/permalink.php?story_fbid=pfbid06SYgEuNwCrxay561ST1294D1StK5yxXwMoozwvLXfX8TL9QMJ121sVQiaVV2t1nwl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQAc4rQ7o6hpY0bJPR2oelZqZk_T__BfiPeByckNIyP8CA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760291167921","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Bagong Silang - Magalona-Code C /Clemente/Lawson/Jacinto/Shaw- Code A. http://t.co/7AIrZEhobl",,"0","0","1411112524000","https://www.facebook.com/permalink.php?story_fbid=pfbid02DpsJ8YYrqmnFGP2oy1eRpCypuSmkor5WyznYvHYc4M9fk5ZGWaKB33o5kLTE4d5El&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100002643862292","Tony L Dela Torre","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/463439597_8305939322837447_482295261083589525_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx843x843&ctp=s24x24&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ou6VbYfMCp4Q7kNvwHzguZ-&_nc_oc=Adr6ZAoND5joiE4RM7Ls0J9YfxJm9I4N1BcMPRVkd3tJAzQwtHnuVlqzxo4bTswMKL8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQAT1IAHRkWB0nBToRKvzS7l5K5Z3dCna2A46vKZhdG8cg&oe=6A601DD7","https://www.facebook.com/tldelatorre","7","945776938782884","At this level in Capri, the baha sa front ng HTP  or VEA/Corona is knee deep or around 18 inches and Imelda Ave is ""talampakan"" na lang. I am slowly getting data so by looking at the MERALCO post, I have an idea of the flood level in VEA/Corona and Imelda Ave.

If you look at the poste, there is a colored blue strip and below or within the blue strip is a white strip. When the flood level here in Capri is 1 to 2 inches below the blue strip, the flood sa VEA/Corona was 1.75 mtrs or lagpas ulo ng tao.","2","2","0","1411197860000","https://www.facebook.com/groups/115074531853133/permalink/945776938782884/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQAc4rQ7o6hpY0bJPR2oelZqZk_T__BfiPeByckNIyP8CA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021762884500995","Inundated forest, IVC Marikina http://t.co/Y19OcqhTUg",,"0","0","1411139544000","https://www.facebook.com/permalink.php?story_fbid=pfbid02YFVJsedawGTDxfihpHc1EBGBYXrNTXjHXBGBdjhNkZkjpsonojj3p63Ary9pubE8l&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064481632669","Burger King Philippines","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/472257685_1029958275830217_7009741431421884066_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2000x2000&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Cwtck0F0NbkQ7kNvwHtILN6&_nc_oc=AdrgdQlHp5RXC-uOmCDcHmaf-ldGkn6b74OStMYQYPUWjy_REGrhnqW9moJW2gpUwnc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQA43EqDo0y33yh_84jcHAO-uZ1pJCgQi0e1t85HGOjHRg&oe=6A601EF0","https://www.facebook.com/burgerkingph","3","10152715004514106","Due to flooding in some areas, our delivery 667-7171 service is temporarily suspended in the ff areas: MARCOS HIGHWAY, E RODRIGUEZ, ARANETA GATEWAY, TIMOG, WELCOME ROTONDA, and BLUE BAY WALK. Thank you for your consideration.","14","14","0","1411089889000","https://www.facebook.com/burgerkingph/posts/pfbid0XbV58LtBJAfDk5jXNyGrEkC4RffVkuaHmumXkBgz513K3PzZik5SHRNsmSPHN1Xql"
,,,,,,,,,,,,,,,,,,,,"100064593645991","Barangay Sto. Domingo, Cainta Rizal","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/309323643_456718316491286_7312845938362741828_n.png?stp=cp0_dst-png&cstp=mx2039x2048&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jVgQRsgaen0Q7kNvwGwRrgQ&_nc_oc=Adr9Qra15H4XzsOoL5J2MhRmk8Fdmx830gKZYPQ1bOynKt4FWENqCTKXAEj2ITtdhr4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQC7Sw53nVSnF-QteJFcahnhmKIpwutkr4qfHO9VI1ffQg&oe=6A602946","https://www.facebook.com/BSDCaintaOfficial","0","738576789564299","FLOOD UPDATE

St. Joseph is passable para sa rescue boat knee-deep sa bukana sa bandang Chapel waist-deep, sa kamagong dib-dib na po",,"0","3","1411087868000","https://www.facebook.com/BSDCaintaOfficial/posts/pfbid02moh7gey8GdTtEc43f7rEXRhkmMyhDvkbsvL277FgAjE5DaJBBhZ8mJMvKTfnBPCCl"
,,,,,,,,,,,,,,,,,,,,"100002414757016","Irma Garcia Jaramillo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416121830_7143084755781945_5937255595814074492_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1920x1920&ctp=s24x24&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=YY-g60yobz4Q7kNvwGcEtc5&_nc_oc=AdolqU_Solqfzgm_0MyeimQoRFHV98lD-TPldZkAwJnT9ZahlkZysHe0im0SKPhgMBg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=b0ATzLMtgrLI3WGM75TVuw&_nc_ss=7c2a8&oh=00_AQBsk_wpFcAD8gmG4W7Jv8KnIa_KThrOIAjep5eg-5Yj1Q&oe=6A6036BC","https://www.facebook.com/irgjaramillo","0","945016942192217","Pls update us on flooding in which streets are highly flooded ty",,"0","0","1411101541000","https://www.facebook.com/groups/115074531853133/permalink/945016942192217/"
,,,,,,,,,,,,,,,,,,,,"100063786824261","AV Loans","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/277532982_368940145242210_4343125964430544434_n.png?stp=cp0_dst-png&cstp=mx1024x1024&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=V9yFHo7n3fkQ7kNvwH3ukIF&_nc_oc=AdqJyklGDrPh50po4BmYmRuijRqD769q_Vi_jEud242-YwSmkUFhPsTzjw1fbaseRsw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=zE_d3oJXy4p0NQ7rEpcdlQ&_nc_ss=7c2a8&oh=00_AQBV5FCpAYsPSxQt4vB5nO4EYWOINuTL2hPAt2RdCKfUUg&oe=6A600539","https://www.facebook.com/avloans","0","549539791812937","To our TELUS clients, due to flooding in our area, banks are currently closed. This also means that processing of excess pay will be delayed. Please bear with us as we are monitoring the situation and as soon as roads are passable we will process the transfers. Sorry for this inconvenience. Be safe everyone!",,"0","1","1411094863000","https://www.facebook.com/avloans/posts/pfbid0UicSCfeYkGamtKpKSMtow2kdMTEeX4rLGCP2EyyCJuRQ52rmxUyrwdzKcEfhAqCUl"
,,,,,,,,,,,,,,,,,,,,"100064940342060","Eng Bee Tin Chinese Deli","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/429673474_791911886316816_2563930225707268615_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2000x2000&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SscSgtFZBc4Q7kNvwEFSgv9&_nc_oc=AdohxUsjxRyftmGV_A5JHyH9EnaZfzgNcSCNpahhyqEeFQqEHqpdGcKzkn22UtpxjqE&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=zE_d3oJXy4p0NQ7rEpcdlQ&_nc_ss=7c2a8&oh=00_AQAxgK7n4okb1Wi9TkgnUnsm4Ld-F7AQOVeUfAemrFhANA&oe=6A60091D","https://www.facebook.com/iloveengbeetin","0","10152452953568040","MR UBE NEWS is FREE
1)4 provinces under Signal No. 2 as TS Mario weakens
2)Flood threat remains as orange rainfall warning up over NCR
3)Water level at La Mesa Dam continues to rise
4)Presscon of witnesses vs. VP Binay had no DOJ blessing
5)Mario dumped half-month's worth of rain on NCR over 12 hours","34","34","0","1411125302000","https://www.facebook.com/iloveengbeetin/posts/pfbid02t6TJFZnP2H8hDsP25VnNVSvSRQ1zbM9Kmuuups8qhrtXY6tLP4fQwHcJUYGYiV4kl"
,,,,,,,,,,,,,,,,,,,,"100064593645991","Barangay Sto. Domingo, Cainta Rizal","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/309323643_456718316491286_7312845938362741828_n.png?stp=cp0_dst-png&cstp=mx2039x2048&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jVgQRsgaen0Q7kNvwGwRrgQ&_nc_oc=Adr9Qra15H4XzsOoL5J2MhRmk8Fdmx830gKZYPQ1bOynKt4FWENqCTKXAEj2ITtdhr4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=zE_d3oJXy4p0NQ7rEpcdlQ&_nc_ss=7c2a8&oh=00_AQB-w7Dw94R3V45q4FAcO-tlbfwXMAuOGx-1gAV2z1bcaQ&oe=6A602946","https://www.facebook.com/BSDCaintaOfficial","0","738585039563474","UPDATE:

Villarica is now flooded, knee-deep to thigh deep sa Leo St. impassable to vehicles",,"0","2","1411089479000","https://www.facebook.com/BSDCaintaOfficial/posts/pfbid0k1HhC8LkBLVYpahdgE4trvfNcbw72rmaPKe15j9KGHf5gCW9HZbYki5Ra7PMMgY7l"
,,,,,,,,,,,,,,,,,,,,"100053063292463","Ay Nako, Pinas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/501173925_1242937294151702_2778459296418659908_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx963x966&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gAvycl6spCoQ7kNvwERUGIs&_nc_oc=AdoTsfhmZj75yTZAFc5I0oF348iOzEMCPmCwouZjhaCIi5R1CfuUn06bHbM1hoZnntE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=zE_d3oJXy4p0NQ7rEpcdlQ&_nc_ss=7c2a8&oh=00_AQA4UuslEPC2IOXOzgx1V22xa_ZZv9EIyhqWsN6oDenEZA&oe=6A6032E0","https://www.facebook.com/AyNakoPinas","0","6410741649018224","Retweeted Yves Gonzalez (@doblezeta):

Flood Report: puddle deep flooding in MRT car #8 ಠ_ಠ #MarioPH http://t.co/2DDv8BYYLY","4","4","0","1411101912000","https://www.facebook.com/AyNakoPinas/posts/pfbid02N83kCjYy5LyKaDhrJzds8BpZRKYzfR6TEDKL5GwLTSnHjYmy8MQJG3Cb5uDnC8aDl"
,,,,,,,,,,,,,,,,,,,,"100053063292463","Ay Nako, Pinas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/501173925_1242937294151702_2778459296418659908_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx963x966&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gAvycl6spCoQ7kNvwERUGIs&_nc_oc=AdoTsfhmZj75yTZAFc5I0oF348iOzEMCPmCwouZjhaCIi5R1CfuUn06bHbM1hoZnntE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=zE_d3oJXy4p0NQ7rEpcdlQ&_nc_ss=7c2a8&oh=00_AQA4UuslEPC2IOXOzgx1V22xa_ZZv9EIyhqWsN6oDenEZA&oe=6A6032E0","https://www.facebook.com/AyNakoPinas","1","6410739652351757","Thigh-deep floods along España as of 11:12AM 

-Fraust http://t.co/xorj90SYlH","48","48","0","1411098713000","https://www.facebook.com/AyNakoPinas/posts/pfbid02p88Vv93h6HqqgkK4Fa2Un5xsM6et5HET2B6u1BNjjgw2t7FvshhtxgiUdRstqjN5l"
"No photo description available.","558288360968666","photo","https://www.facebook.com/photo/?fbid=558288360968666&set=a.546211937537269",,,,,,,,,,,,,,,,,"100064454033511","ADJ Realty","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/327166295_541430897750017_587898101141019690_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jpciYyO6qGoQ7kNvwEZf-hP&_nc_oc=AdropjO7WmaePRmgDAmWrUxSs8ueY0OC0X16c7Bu7q2hfPJuv0GHy8grrdP6LfVsJ0o&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=vBmI5k3V7Zl6OnpqkNXwxA&_nc_ss=7c2a8&oh=00_AQDw-O19yf_Wxj-ITO-xbCef_vGuWZD32aJqMJr3T9TxBw&oe=6A603BA7","https://www.facebook.com/ADJRealty8","49","558288360968666","For Sale: Don Antonio South Gate town house

Lot Area: 65sqm
Floor Area: 120sqm

2 storey
3 bed rooms plus maid's room
3 toilet and bath
1 Car garage

flood-free, quiet neighborhood,accessible to commercial establishments

Price: 5m
available via cash or bank financing

For inquiries please call 998 0877 or email us at info@adjrealty.com","148","148","7","1411211715000","https://www.facebook.com/photo.php?fbid=558288360968666&set=a.546211937537269&type=3"
"No photo description available.","631866736933724","photo","https://www.facebook.com/photo/?fbid=631866736933724&set=a.596120215890849",,,,,,,,,,,,,,,,,"100064786266558","99.5 PLAY FM","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/336410027_531811315558392_2011354727934901022_n.png?stp=cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=E8JkaxNdUM8Q7kNvwF4EnHZ&_nc_oc=AdrmASk2mhczIm_JCUD_NgBlAWdCYmSifG3-M45tuwN1SaKVUhoyIRO8elb4wq6vT1A&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=vBmI5k3V7Zl6OnpqkNXwxA&_nc_ss=7c2a8&oh=00_AQCEfYhH-VyNixCOii1H9pJfEnppL2MbKCtgrLc4L4-kcw&oe=6A601956","https://www.facebook.com/995PlayFM","30","631866736933724","Inka's setting her sling aside to sit on the throne of music! Renzo's stuck at home because of the flood, so it's a solo #Grounded show today!

Post your requests and shoutouts here!

Twitter/IG:
@995playfm
@Inka995
@renzosaurus","91","91","1","1411091082000","https://www.facebook.com/photo.php?fbid=631866736933724&set=a.596120215890849&type=3"
,,,,,,,,,,,,,,,,,,,,"100064702026896","Victory BGC","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/407264020_739486241551437_1844318637382811522_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=6-kwKuv9rC0Q7kNvwFNLEKD&_nc_oc=AdpoXL3LUDpLoEmzjaqHsrXhN8PD0y_DH91Hvx72Y6-dPEmUGQy_CFf0oumsfoC8Dvo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=vBmI5k3V7Zl6OnpqkNXwxA&_nc_ss=7c2a8&oh=00_AQBI7IMTcykYurltGDgMAMKH_E3XX5LyDdCZukVZof4xOQ&oe=6A600AAE","https://www.facebook.com/victorybgc","1","946554935359727","In response to the damage caused by Typhoon Mario, Victory Fort, in partnership with Operation Blessing Foundation Philippines, will be accepting donations for those affected by floods and heavy rains over Metro Manila. 

WHAT TO DONATE:
1. bottled water
2. canned goods
3. toiletries (toilet paper, diapers for children, soap)
4. mats and blankets
5. rice
6. crackers

Donations will be forwarded to Operation Blessing. If you would like to volunteer in the relief operations, you may coordinate directly with Operation Blessing (website: obphil.com, hotline: 477-7802).

CASH AND CHECK DONATIONS

We also accept cash and check donations through BPI direct deposit. Please check out the info below:

Disaster Relief Operations – Peso Donations
BANK NAME: Bank of the Philippine Islands
ACCOUNT NAME: Victory Christian Fellowship
ACCOUNT NO: 0063-3205-52
TYPE OF ACCOUNT: PESO Savings Account
BANK ADDRESS: Fort Serendra Branch, Ground Floor, Serendra, BGC, Taguig City, Philippines
SWIFT CODE: BOPIPHMM

Disaster Relief Operations – Dollar Donations
BANK NAME: Bank of the Philippine Islands
ACCOUNT NAME: Victory Christian Fellowship
ACCOUNT NO: 0824-0569-27
TYPE OF ACCOUNT: DOLLAR Savings Account
BANK ADDRESS: Fort Serendra Branch, Ground Floor, Serendra, BGC, Taguig City, Philippines
SWIFT CODE: BOPIPHMM","104","104","24","1411170562000","https://www.facebook.com/victorybgc/posts/pfbid0bbfYyDT31XEKforii38LsXgXZSziLo3EZwrSuUm25NvuPBfLfzT22QTUuc6sd76jl"
,,,,,,,,,,,,,,,,,,,,"100064861410995","Yellow Cab Pizza Co.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/633976410_1375912084580826_3310721813171174809_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JWizc2d3rPAQ7kNvwEahHQH&_nc_oc=AdoLfaFQVTcarlH4qCMQSFvA8yVYoRxHdbE5j7KqHb05Jt_tlWvsGzmhEvw5jZcJL-g&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=vBmI5k3V7Zl6OnpqkNXwxA&_nc_ss=7c2a8&oh=00_AQA9M-8DooGWKomiZm3eEoC5djf8cz4-QQaNYCoKYcrqPQ&oe=6A60337E","https://www.facebook.com/YellowCabPizzaCoOfficial","0","888587911152881","We would like to apologize for any inconvenience you may be encountering with our delivery service. We are trying our best to accommodate everyone's orders, even in this inclement weather.

We hope for your patience, as you may experience delays in placing and receiving your delivery orders. We hope for your kind understanding that we give priority and importance to the safety of our employees and those who will go out and deliver under the challenging circumstances.

We hope for everyone's safety in spite of the heavy rains and floods!","68","68","3","1411126185000","https://www.facebook.com/YellowCabPizzaCoOfficial/posts/pfbid06pAsUGTQs4dJLo2BF7XwTwks8N45u6MsoqbhDgfu8KNY1wfaUgZHrrCaMoSfCXE5l"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwEsiFXw&_nc_oc=Adpg2Si80FIoK5JER_fpWztdCog_ZhsYhlA9EAlUjiggEEZMhDy2jBQscPG1DPhwC80&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=vBmI5k3V7Zl6OnpqkNXwxA&_nc_ss=7c2a8&oh=00_AQDTCWwu4kzPkmuWw2Amt_TPTfvLmQOyGvkKPL95Iun_6Q&oe=6A602ED2","https://www.facebook.com/MMDAPH","1","768450779860253","[Admin 03] ADVISORY: YELLOW warning - Metro Manila, Bulacan, Rizal, Nueva Ecija, Bataan. Floods may still prevail in low-lying areas. via @PAGASA","59","59","16","1411156962000","https://www.facebook.com/MMDAPH/posts/pfbid0G3C2PuGD75tWsu2Rc1wg2aoPBPqr5RZDv2cQpZGLW8bUNe4PNLqhJ1BaavuG8tFdl"
